user_id,age,height_cm,chest_cm,waist_cm,hips_cm,shoulder_cm,style_preference,occasion,recommended_outfit,gender
U0375,58,179,89,98,89,41,Ethnic,Function,Kurta + Pajama,Male
U0991,34,160,96,84,101,49,Ethnic,Party,Blazer + Trousers,Male
U0862,25,169,91,83,94,40,Sporty,Function,Lehenga,Female
U0144,14,114,66,66,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0651,29,188,99,100,101,40,Ethnic,School,Track Pants + Hoodie,Male
U0333,10,144,62,67,66,33,Traditional,School,Shirt + Trousers,Kid-Female
U0203,30,134,73,53,64,25,Casual,School,Denim Jacket + Jeans,Male
U0788,17,133,67,50,59,35,Sporty,Office,T-shirt + Shorts,Kid-Female
U0179,38,180,90,96,91,43,Ethnic,Function,Kurta + Pajama,Male
U0499,50,139,64,55,59,25,Casual,Daily Wear,Denim Jacket + Jeans,Female
U0017,3,149,63,63,60,33,Casual,School,Shirt + Trousers,Kid-Male
U0445,6,125,71,67,55,34,Casual,Function,Shirt + Trousers,Kid-Male
U0303,29,177,95,98,99,42,Formal,Function,Track Pants + Hoodie,Male
U0870,21,173,105,84,94,48,Sporty,Wedding,Suit,Male
U0621,8,140,64,64,75,33,Sporty,Function,T-shirt + Shorts,Kid-Female
U0282,27,177,93,78,89,50,Sporty,Wedding,Suit,Male
U0796,36,171,99,91,102,40,Party,Office,Blazer + Trousers,Male
U0922,50,173,91,80,89,36,Sporty,Daily Wear,Denim Jacket + Jeans,Female
U0775,31,167,94,99,93,40,Casual,Wedding,Suit,Male
U0017,3,149,63,63,60,33,Casual,School,Shirt + Trousers,Kid-Male
U0268,37,155,86,77,96,41,Sporty,Party,Blazer + Trousers,Female
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0915,28,127,56,63,64,29,Sporty,Party,Blazer + Trousers,Male
U0519,17,133,58,64,74,28,Casual,Wedding,Shirt + Trousers,Kid-Male
U0082,37,171,89,95,92,40,Sporty,Party,Blazer + Trousers,Male
U0758,14,103,65,50,66,30,Traditional,Office,Sweatshirt + Jeans,Kid-Female
U0971,59,120,63,60,65,26,Formal,Wedding,Suit,Male
U0355,47,141,60,67,70,35,Ethnic,Function,Kurta + Pajama,Female
U0558,12,136,72,60,55,29,Casual,Office,Sweatshirt + Jeans,Kid-Female
U0903,14,131,75,50,61,33,Sporty,School,Shirt + Trousers,Kid-Female
U0425,43,165,99,86,87,46,Ethnic,School,Blazer + Trousers,Male
U0384,26,161,90,77,87,40,Casual,Wedding,Suit,Female
U0561,34,103,64,50,68,25,Casual,Party,Denim Jacket + Jeans,Female
U0954,16,127,72,69,60,28,Sporty,Wedding,T-shirt + Shorts,Kid-Female
U0767,34,161,90,83,99,40,Sporty,Wedding,Suit,Female
U0215,58,145,74,54,57,28,Party,Office,Blazer + Trousers,Female
U0392,43,109,56,70,72,27,Traditional,Function,Sweatshirt + Jeans,Female
U0666,11,129,55,63,68,30,Casual,Party,Sweatshirt + Jeans,Kid-Female
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0008,8,131,71,67,74,30,Party,School,Shirt + Trousers,Kid-Male
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0465,53,109,61,54,57,29,Casual,Office,Denim Jacket + Jeans,Male
U0071,4,116,62,55,75,31,Traditional,Office,Sweatshirt + Jeans,Kid-Female
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0210,50,190,92,94,101,48,Formal,Daily Wear,Denim Jacket + Jeans,Male
U1068,8,141,67,55,71,25,Casual,Office,Graphic Tee + Joggers,Kid-Female
U0350,14,139,71,59,63,25,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0138,3,133,63,62,64,30,Ethnic,Office,T-shirt + Shorts,Kid-Female
U0002,51,156,81,83,108,44,Sporty,Daily Wear,Denim Jacket + Jeans,Female
U0759,42,167,92,93,95,46,Sporty,School,T-shirt + Shorts,Male
U0850,11,146,56,58,67,27,Party,Function,Dungarees,Kid-Female
U0519,17,133,58,64,74,28,Casual,Wedding,Shirt + Trousers,Kid-Male
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0986,56,188,97,76,86,40,Party,Office,Blazer + Trousers,Male
U0594,7,138,62,67,68,29,Party,Function,Shirt + Trousers,Kid-Male
U0478,19,174,98,79,89,40,Formal,Daily Wear,Denim Jacket + Jeans,Male
U1084,10,120,56,67,73,33,Formal,Party,Hoodie + Track Pants,Kid-Female
U0993,46,175,89,99,104,43,Ethnic,School,Kurta + Pajama,Male
U0017,3,149,63,63,60,33,Casual,School,Shirt + Trousers,Kid-Male
U0633,55,163,100,77,94,47,Sporty,School,Blazer + Trousers,Male
U0850,11,146,56,58,67,27,Party,Function,Dungarees,Kid-Female
U0015,12,150,71,61,72,28,Casual,Office,Sweatshirt + Jeans,Kid-Female
U0445,6,125,71,67,55,34,Casual,Function,Shirt + Trousers,Kid-Male
U0605,54,150,92,69,107,43,Traditional,Office,Lehenga,Female
U0054,13,143,58,63,63,33,Ethnic,School,Shirt + Trousers,Kid-Female
U0017,3,149,63,63,60,33,Casual,School,Shirt + Trousers,Kid-Male
U0594,7,138,62,67,68,29,Party,Function,Shirt + Trousers,Kid-Male
U0522,3,109,61,58,75,28,Formal,Wedding,Frock,Kid-Female
U0017,3,149,63,63,60,33,Casual,School,Shirt + Trousers,Kid-Male
U0278,27,133,65,55,67,32,Formal,School,Shirt + Trousers,Male
U0830,4,102,58,58,67,33,Sporty,Office,T-shirt + Shorts,Kid-Female
U0594,7,138,62,67,68,29,Party,Function,Shirt + Trousers,Kid-Male
U0017,3,149,63,63,60,33,Casual,School,Shirt + Trousers,Kid-Male
U0255,6,149,57,60,73,33,Ethnic,Party,Shirt + Trousers,Kid-Male
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0270,42,173,105,91,96,43,Formal,Office,Blazer + Trousers,Male
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0017,3,149,63,63,60,33,Casual,School,Shirt + Trousers,Kid-Male
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U1025,21,181,94,84,88,41,Sporty,Wedding,Suit,Male
U0454,21,188,91,90,98,49,Formal,Daily Wear,Denim Jacket + Jeans,Male
U0445,6,125,71,67,55,34,Casual,Function,Shirt + Trousers,Kid-Male
U0484,11,137,63,67,62,34,Casual,Function,Frock,Kid-Female
U0895,3,108,55,63,70,31,Casual,Daily Wear,Dungarees,Kid-Female
U0184,3,121,69,56,56,25,Formal,Party,Shirt + Trousers,Kid-Male
U0534,27,161,100,98,91,46,Casual,Party,Denim Jacket + Jeans,Male
U0008,8,131,71,67,74,30,Party,School,Shirt + Trousers,Kid-Male
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0484,11,137,63,67,62,34,Casual,Function,Frock,Kid-Female
U1039,45,166,100,74,106,37,Formal,Party,Blazer + Trousers,Female
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0697,45,181,94,82,105,46,Casual,Wedding,Suit,Male
U0402,30,176,106,76,93,43,Sporty,Daily Wear,Denim Jacket + Jeans,Male
U0163,30,174,96,76,95,44,Traditional,Daily Wear,Denim Jacket + Jeans,Female
U0817,15,125,63,54,74,35,Sporty,School,Shirt + Trousers,Kid-Female
U1064,42,118,72,52,70,25,Traditional,Office,Graphic Tee + Joggers,Female
U0560,9,119,72,66,56,30,Ethnic,Wedding,Frock,Kid-Female
U0350,14,139,71,59,63,25,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0113,42,110,68,52,59,28,Ethnic,School,Shirt + Trousers,Male
U0015,12,150,71,61,72,28,Casual,Office,Sweatshirt + Jeans,Kid-Female
U0401,43,172,100,71,98,43,Party,Office,Blazer + Trousers,Female
U0750,18,169,93,71,108,44,Casual,School,Denim Jacket + Jeans,Female
U0295,12,136,69,65,70,28,Casual,Daily Wear,Frock,Kid-Female
U0761,33,150,97,85,103,37,Traditional,Wedding,Suit,Female
U1021,54,185,102,85,98,43,Casual,Function,Denim Jacket + Jeans,Male
U0557,12,113,74,56,66,30,Party,Office,Dungarees,Kid-Female
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0673,7,110,73,57,63,25,Sporty,School,Shirt + Trousers,Kid-Female
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0012,43,176,100,93,98,48,Traditional,Wedding,Suit,Male
U0408,46,165,86,86,96,49,Traditional,Office,Track Pants + Hoodie,Male
U0260,11,132,58,53,75,32,Party,Function,Sweatshirt + Jeans,Kid-Female
U0350,14,139,71,59,63,25,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0947,50,138,73,53,61,30,Formal,Office,Blazer + Trousers,Female
U0961,15,135,62,61,66,34,Ethnic,School,Shirt + Trousers,Kid-Female
U0918,22,180,92,84,95,45,Traditional,Wedding,Suit,Male
U0388,35,107,64,58,68,33,Ethnic,Wedding,Suit,Female
U0116,18,172,101,75,100,43,Ethnic,Party,Blazer + Trousers,Male
U1023,30,161,90,90,105,47,Party,Office,Blazer + Trousers,Male
U0627,57,161,88,99,100,49,Traditional,Daily Wear,Denim Jacket + Jeans,Male
U0729,54,173,89,74,86,45,Party,School,Blazer + Trousers,Female
U0805,21,113,66,58,70,29,Ethnic,Office,Frock,Female
U0008,8,131,71,67,74,30,Party,School,Shirt + Trousers,Kid-Male
U0749,22,129,65,54,66,26,Party,Daily Wear,Denim Jacket + Jeans,Female
U0144,14,114,66,66,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0842,5,132,71,53,68,29,Traditional,School,Shirt + Trousers,Kid-Female
U0445,6,125,71,67,55,34,Casual,Function,Shirt + Trousers,Kid-Male
U0944,58,190,108,84,92,44,Casual,Function,Denim Jacket + Jeans,Male
U0807,8,122,68,66,73,35,Traditional,Daily Wear,Frock,Kid-Female
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0104,44,153,95,76,107,41,Sporty,School,Salwar Suit,Female
U0166,23,184,101,84,97,45,Sporty,Daily Wear,Denim Jacket + Jeans,Male
U0594,7,138,62,67,68,29,Party,Function,Shirt + Trousers,Kid-Male
U0930,46,159,87,79,105,38,Formal,Function,Lehenga,Female
U0731,18,160,87,75,96,43,Party,Wedding,Suit,Female
U0375,58,179,89,98,89,41,Ethnic,Function,Kurta + Pajama,Male
U0673,7,110,73,57,63,25,Sporty,School,Shirt + Trousers,Kid-Female
U0700,59,181,108,97,96,44,Party,School,Blazer + Trousers,Male
U0830,4,102,58,58,67,33,Sporty,Office,T-shirt + Shorts,Kid-Female
U0125,12,129,74,56,66,33,Sporty,Function,Frock,Kid-Female
U0734,6,105,61,58,68,31,Party,Wedding,Dungarees,Kid-Female
U0646,47,156,91,70,95,41,Casual,Function,Denim Jacket + Jeans,Female
U1083,8,134,71,59,75,28,Sporty,Daily Wear,Hoodie + Track Pants,Kid-Female
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0868,31,114,65,60,63,28,Party,Daily Wear,Denim Jacket + Jeans,Female
U0288,5,144,61,68,60,30,Sporty,Wedding,Sweatshirt + Jeans,Kid-Female
U0758,14,103,65,50,66,30,Traditional,Office,Sweatshirt + Jeans,Kid-Female
U0303,29,177,95,98,99,42,Formal,Function,Track Pants + Hoodie,Male
U0389,38,160,92,70,102,40,Casual,School,Denim Jacket + Jeans,Female
U0300,33,154,98,65,85,37,Sporty,Daily Wear,Denim Jacket + Jeans,Female
U0008,8,131,71,67,74,30,Party,School,Shirt + Trousers,Kid-Male
U0666,11,129,55,63,68,30,Casual,Party,Sweatshirt + Jeans,Kid-Female
U0144,14,114,66,66,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0698,16,121,71,60,67,25,Traditional,Daily Wear,Sweatshirt + Jeans,Kid-Female
U0662,7,103,61,55,72,26,Sporty,School,Shirt + Trousers,Kid-Female
U0445,6,125,71,67,55,34,Casual,Function,Shirt + Trousers,Kid-Male
U0354,28,179,102,99,89,40,Sporty,Party,Blazer + Trousers,Male
U0003,43,168,106,82,104,43,Casual,Office,Denim Jacket + Jeans,Male
U0060,23,153,84,82,95,38,Traditional,School,Top + Skirt,Female
U0557,12,113,74,56,66,30,Party,Office,Dungarees,Kid-Female
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0594,7,138,62,67,68,29,Party,Function,Shirt + Trousers,Kid-Male
U0455,58,180,85,78,90,45,Sporty,Function,Blazer + Trousers,Male
U0350,14,139,71,59,63,25,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0369,27,172,89,82,89,45,Ethnic,Function,Kurta + Pajama,Male
U0468,46,175,91,74,109,44,Traditional,Wedding,Suit,Female
U0383,45,165,88,98,85,42,Traditional,School,Shirt + Jeans,Male
U1086,15,133,69,52,72,31,Ethnic,Party,Hoodie + Track Pants,Kid-Female
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0683,33,161,97,79,91,47,Formal,Daily Wear,Denim Jacket + Jeans,Male
U0287,48,150,59,50,75,33,Casual,Daily Wear,Denim Jacket + Jeans,Male
U0530,9,119,60,51,73,35,Formal,Daily Wear,Sweatshirt + Jeans,Kid-Female
U0017,3,149,63,63,60,33,Casual,School,Shirt + Trousers,Kid-Male
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0958,43,181,99,91,96,45,Traditional,Party,Blazer + Trousers,Male
U1061,18,102,57,63,72,28,Sporty,Office,Graphic Tee + Joggers,Female
U0361,21,153,91,83,87,42,Casual,Office,Denim Jacket + Jeans,Female
U0252,23,175,94,92,99,45,Casual,Daily Wear,Denim Jacket + Jeans,Male
U0740,5,142,64,54,70,27,Casual,Function,Frock,Kid-Female
U1010,58,180,89,79,93,42,Formal,Daily Wear,Denim Jacket + Jeans,Male
U0299,8,116,70,69,68,32,Party,Function,Sweatshirt + Jeans,Kid-Female
U0901,52,111,66,53,64,26,Formal,Wedding,Suit,Female
U1068,8,141,67,55,71,25,Casual,Office,Graphic Tee + Joggers,Kid-Female
U0575,38,189,96,88,98,43,Sporty,Office,T-shirt + Shorts,Male
U0043,30,165,86,72,105,37,Sporty,Daily Wear,Denim Jacket + Jeans,Female
U0874,34,110,57,63,67,30,Sporty,Party,Blazer + Trousers,Female
U0350,14,139,71,59,63,25,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0807,8,122,68,66,73,35,Traditional,Daily Wear,Frock,Kid-Female
U0017,3,149,63,63,60,33,Casual,School,Shirt + Trousers,Kid-Male
U0184,3,121,69,56,56,25,Formal,Party,Shirt + Trousers,Kid-Male
U1086,15,133,69,52,72,31,Ethnic,Party,Hoodie + Track Pants,Kid-Female
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0230,35,153,91,74,97,43,Casual,Party,Denim Jacket + Jeans,Female
U0120,60,180,85,97,88,46,Ethnic,Function,Kurta + Pajama,Male
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0637,51,106,67,60,64,27,Traditional,Party,Blazer + Trousers,Female
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0884,49,133,61,62,73,32,Party,Wedding,Suit,Female
U0783,30,167,97,77,102,41,Party,Party,Blazer + Trousers,Male
U0519,17,133,58,64,74,28,Casual,Wedding,Shirt + Trousers,Kid-Male
U0207,13,142,55,62,65,34,Party,Office,Sweatshirt + Jeans,Kid-Female
U0565,8,110,72,59,75,34,Sporty,Office,Sweatshirt + Jeans,Kid-Female
U0350,14,139,71,59,63,25,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0522,3,109,61,58,75,28,Formal,Wedding,Frock,Kid-Female
